tipo,nroproctab,codconv,nome,especialidade,simbolo,preco,candidatos_brana_por_nome,candidatos_brana_por_codigo,candidatos_por_similaridade,posicao_relativa,motivo_bloqueio,id,codigo,candidatos_easy_dental
easy,212,8400,Prótese Parcial Removível Provisória - (por arcada),,,,[],[],"[{'codigo': 8400, 'id': 40767, 'nome': 'Pr¢tese Parcial Remov¡vel Provis¢ria - (por arcada)', 'score': 0.9362}, {'codigo': 8390, 'id': 40766, 'nome': 'Pr¢tese Parcial Remov¡vel - (por arcada)', 'score': 0.8193}, {'codigo': 8380, 'id': 40765, 'nome': 'Pr¢tese Parcial Remov¡vel - (Importada) / (por arcada)', 'score': 0.8172}]",,sem_candidato_semantico_confiavel,,,
easy,213,8410,Prótese Total - (Importada) / (por arcada),,,,[],[],"[{'codigo': 8410, 'id': 40768, 'nome': 'Pr¢tese Total - (Importada) / (por arcada)', 'score': 0.9706}, {'codigo': 8430, 'id': 40770, 'nome': 'Pr¢tese Total Imediada - (por arcada)', 'score': 0.8657}, {'codigo': 8420, 'id': 40769, 'nome': 'Pr¢tese Total - (por arcada)', 'score': 0.7931}]",,sem_candidato_semantico_confiavel,,,
easy,214,8420,Prótese Total - (por arcada),,,,[],[],"[{'codigo': 8420, 'id': 40769, 'nome': 'Pr¢tese Total - (por arcada)', 'score': 0.9583}, {'codigo': 8430, 'id': 40770, 'nome': 'Pr¢tese Total Imediada - (por arcada)', 'score': 0.807}, {'codigo': 8410, 'id': 40768, 'nome': 'Pr¢tese Total - (Importada) / (por arcada)', 'score': 0.7931}]",,sem_candidato_semantico_confiavel,,,
easy,215,8430,Prótese Total Imediada - (por arcada),,,,[],[],"[{'codigo': 8430, 'id': 40770, 'nome': 'Pr¢tese Total Imediada - (por arcada)', 'score': 0.9697}, {'codigo': 8410, 'id': 40768, 'nome': 'Pr¢tese Total - (Importada) / (por arcada)', 'score': 0.8657}, {'codigo': 8420, 'id': 40769, 'nome': 'Pr¢tese Total - (por arcada)', 'score': 0.807}]",,sem_candidato_semantico_confiavel,,,
easy,217,8440,Prótese Protocolo,,,,[],[],"[{'codigo': 8440, 'id': 40772, 'nome': 'Pr¢tese Protocolo', 'score': 0.9412}, {'codigo': 8420, 'id': 40769, 'nome': 'Pr¢tese Total - (por arcada)', 'score': 0.5366}, {'codigo': 234, 'id': 40789, 'nome': 'Aparelho Ortopedico', 'score': 0.5}]",,sem_candidato_semantico_confiavel,,,
easy,218,8450,Reembasamento de Coroa Provisória,,,,[],[],"[{'codigo': 8450, 'id': 40773, 'nome': 'Reembasamento de Coroa Provis¢ria', 'score': 0.9697}, {'codigo': 2010, 'id': 40653, 'nome': 'Cimenta\x87Æo de Coroa Total Provis¢ria', 'score': 0.6957}, {'codigo': 8460, 'id': 40774, 'nome': 'Reembasamento Pr¢tese Total ou Parcial', 'score': 0.6479}]",,sem_candidato_semantico_confiavel,,,
easy,219,8460,Reembasamento Prótese Total ou Parcial,,,,[],[],"[{'codigo': 8460, 'id': 40774, 'nome': 'Reembasamento Pr¢tese Total ou Parcial', 'score': 0.9737}, {'codigo': 8020, 'id': 40724, 'nome': 'Conserto de Pr¢tese Total e Parcial', 'score': 0.6849}, {'codigo': 8420, 'id': 40769, 'nome': 'Pr¢tese Total - (por arcada)', 'score': 0.6129}]",,sem_candidato_semantico_confiavel,,,
easy,220,8470,Restauração Metálica Fundida - RMF,,,,[],[],"[{'codigo': 8470, 'id': 40775, 'nome': 'Restaura\x87Æo Met lica Fundida - RMF', 'score': 0.9062}, {'codigo': 8260, 'id': 40753, 'nome': 'N£cleo Met lico-fundido', 'score': 0.5818}, {'codigo': 8261, 'id': 40890, 'nome': 'N£cleo Met lico fundido bi-partido', 'score': 0.5455}]",,sem_candidato_semantico_confiavel,,,
easy,221,8480,Restauração Onlay / Inlay em Porcelana,,,,[],[],"[{'codigo': 8480, 'id': 40776, 'nome': 'Restaura\x87Æo Onlay / Inlay em Porcelana', 'score': 0.9444}, {'codigo': 8490, 'id': 40777, 'nome': 'Restaura\x87Æo Onlay / Inlay em Ceromero', 'score': 0.7606}, {'codigo': 8481, 'id': 40744, 'nome': 'E-MAX - Restaura\x87Æo Onlay / Inlay em Dissilicato de l¡tio', 'score': 0.6292}]",,sem_candidato_semantico_confiavel,,,
easy,222,8490,Restauração Onlay / Inlay em Ceromero,,,,[],[],"[{'codigo': 8490, 'id': 40777, 'nome': 'Restaura\x87Æo Onlay / Inlay em Ceromero', 'score': 0.9429}, {'codigo': 8480, 'id': 40776, 'nome': 'Restaura\x87Æo Onlay / Inlay em Porcelana', 'score': 0.7606}, {'codigo': 8481, 'id': 40744, 'nome': 'E-MAX - Restaura\x87Æo Onlay / Inlay em Dissilicato de l¡tio', 'score': 0.6364}]",,sem_candidato_semantico_confiavel,,,
easy,225,,Aparelho de contenção,,,,[],[],"[{'codigo': 225, 'id': 40780, 'nome': 'Aparelho de conten\x87Æo', 'score': 0.9048}, {'codigo': 235, 'id': 40790, 'nome': 'Aparelho removivel', 'score': 0.6154}, {'codigo': 234, 'id': 40789, 'nome': 'Aparelho Ortopedico', 'score': 0.6}]",,sem_candidato_semantico_confiavel,,,
easy,228,,Aparelho Ortodôntico Estético em Porcelana - (Arcada Inferior),,,,[],[],"[{'codigo': 228, 'id': 40783, 'nome': 'Aparelho Ortod\x93ntico Est\x82tico em Porcelana - (Arcada Inferior)', 'score': 0.9655}, {'codigo': 229, 'id': 40784, 'nome': 'Aparelho Ortod\x93ntico Est\x82tico em Porcelana - (Arcada Superior)', 'score': 0.9138}, {'codigo': 230, 'id': 40785, 'nome': 'Aparelho Ortod\x93ntico Est\x82tico em Zafira - (Arcada Inferior)', 'score': 0.8673}]",,sem_candidato_semantico_confiavel,,,
easy,229,,Aparelho Ortodôntico Estético em Porcelana - (Arcada Superior),,,,[],[],"[{'codigo': 229, 'id': 40784, 'nome': 'Aparelho Ortod\x93ntico Est\x82tico em Porcelana - (Arcada Superior)', 'score': 0.9655}, {'codigo': 228, 'id': 40783, 'nome': 'Aparelho Ortod\x93ntico Est\x82tico em Porcelana - (Arcada Inferior)', 'score': 0.9138}, {'codigo': 231, 'id': 40786, 'nome': 'Aparelho Ortod\x93ntico Est\x82tico em Zafira - (Arcada Superior)', 'score': 0.8673}]",,sem_candidato_semantico_confiavel,,,
easy,230,,Aparelho Ortodôntico Estético em Zafira - (Arcada Inferior),,,,[],[],"[{'codigo': 230, 'id': 40785, 'nome': 'Aparelho Ortod\x93ntico Est\x82tico em Zafira - (Arcada Inferior)', 'score': 0.9636}, {'codigo': 231, 'id': 40786, 'nome': 'Aparelho Ortod\x93ntico Est\x82tico em Zafira - (Arcada Superior)', 'score': 0.9091}, {'codigo': 228, 'id': 40783, 'nome': 'Aparelho Ortod\x93ntico Est\x82tico em Porcelana - (Arcada Inferior)', 'score': 0.8673}]",,sem_candidato_semantico_confiavel,,,
easy,231,,Aparelho Ortodôntico Estético em Zafira - (Arcada Superior),,,,[],[],"[{'codigo': 231, 'id': 40786, 'nome': 'Aparelho Ortod\x93ntico Est\x82tico em Zafira - (Arcada Superior)', 'score': 0.9636}, {'codigo': 230, 'id': 40785, 'nome': 'Aparelho Ortod\x93ntico Est\x82tico em Zafira - (Arcada Inferior)', 'score': 0.9091}, {'codigo': 229, 'id': 40784, 'nome': 'Aparelho Ortod\x93ntico Est\x82tico em Porcelana - (Arcada Superior)', 'score': 0.8673}]",,sem_candidato_semantico_confiavel,,,
easy,232,,Aparelho Ortodôntico Fixo - (Arcada Inferior),,,,[],[],"[{'codigo': 232, 'id': 40787, 'nome': 'Aparelho Ortod\x93ntico Fixo - (Arcada Inferior)', 'score': 0.9756}, {'codigo': 233, 'id': 40788, 'nome': 'Aparelho Ortod\x93ntico Fixo - (Arcada Superior)', 'score': 0.9024}, {'codigo': 230, 'id': 40785, 'nome': 'Aparelho Ortod\x93ntico Est\x82tico em Zafira - (Arcada Inferior)', 'score': 0.7917}]",,sem_candidato_semantico_confiavel,,,
easy,233,,Aparelho Ortodôntico Fixo - (Arcada Superior),,,,[],[],"[{'codigo': 233, 'id': 40788, 'nome': 'Aparelho Ortod\x93ntico Fixo - (Arcada Superior)', 'score': 0.9756}, {'codigo': 232, 'id': 40787, 'nome': 'Aparelho Ortod\x93ntico Fixo - (Arcada Inferior)', 'score': 0.9024}, {'codigo': 231, 'id': 40786, 'nome': 'Aparelho Ortod\x93ntico Est\x82tico em Zafira - (Arcada Superior)', 'score': 0.7917}]",,sem_candidato_semantico_confiavel,,,
easy,240,,Ativador de Zurick - Suíça,,,,[],[],"[{'codigo': 240, 'id': 40795, 'nome': 'Ativador de Zurick - Su¡\x87a', 'score': 0.9167}, {'codigo': 239, 'id': 40794, 'nome': 'Ativador de Rossi', 'score': 0.6829}, {'codigo': 238, 'id': 40793, 'nome': 'Ativador de Haulp', 'score': 0.6341}]",,sem_candidato_semantico_confiavel,,,
easy,246,,Bi-hélice,,,,[],[],"[{'codigo': 246, 'id': 40801, 'nome': 'Bi-h\x82lice', 'score': 0.8889}, {'codigo': 313, 'id': 40868, 'nome': 'Quadri-h\x82lice', 'score': 0.6364}, {'codigo': 252, 'id': 40807, 'nome': 'Blinler - A', 'score': 0.4444}]",,sem_candidato_semantico_confiavel,,,
easy,255,,Botão de Nance,,,,[],[],"[{'codigo': 255, 'id': 40810, 'nome': 'BotÆo de Nance', 'score': 0.9286}, {'codigo': 7030, 'id': 40673, 'nome': 'Remo\x87Æo de implante', 'score': 0.5455}, {'codigo': 249, 'id': 40804, 'nome': 'Bionator de Balters - Classe I', 'score': 0.5238}]",,sem_candidato_semantico_confiavel,,,
easy,260,,Contenção Fixa Lingual,,,,[],[],"[{'codigo': 260, 'id': 40815, 'nome': 'Conten\x87Æo Fixa Lingual', 'score': 0.9091}, {'codigo': 3270, 'id': 40701, 'nome': 'Frenotomia Lingual', 'score': 0.65}, {'codigo': 2111, 'id': 40889, 'nome': 'Foto extra-oral', 'score': 0.4865}]",,sem_candidato_semantico_confiavel,,,
easy,261,,Contenção móvel - (Placa de acetáto),,,,[],[],"[{'codigo': 261, 'id': 40816, 'nome': 'Conten\x87Æo m¢vel - (Placa de acet to)', 'score': 0.875}, {'codigo': 1040, 'id': 40716, 'nome': 'Controle da Placa Bacteriana - (por sessÆo)', 'score': 0.4789}, {'codigo': 301, 'id': 40856, 'nome': 'Placa de Hawley', 'score': 0.4681}]",,sem_candidato_semantico_confiavel,,,
easy,268,,Distabilizador Pendex com Pêndulo,,,,[],[],"[{'codigo': 268, 'id': 40823, 'nome': 'Distabilizador Pendex com P\x88ndulo', 'score': 0.9697}, {'codigo': 6300, 'id': 40587, 'nome': 'Marzupializa\x87Æo de cisto', 'score': 0.4561}, {'codigo': 5270, 'id': 40623, 'nome': 'Tratamento Expectante com H. C lcio', 'score': 0.4478}]",,sem_candidato_semantico_confiavel,,,
easy,270,,Documentação ortodôntica,,,,[],[],"[{'codigo': 270, 'id': 40825, 'nome': 'Documenta\x87Æo ortod\x93ntica', 'score': 0.875}, {'codigo': 2000, 'id': 40652, 'nome': 'Cimenta\x87Æo de Coroa Total Definitiva', 'score': 0.5667}, {'codigo': 282, 'id': 40837, 'nome': 'Manuten\x87Æo ortod\x93ntico - (Mensal)', 'score': 0.566}]",,sem_candidato_semantico_confiavel,,,
easy,276,,Grade palatina móvel,,,,[],[],"[{'codigo': 276, 'id': 40831, 'nome': 'Grade palatina m¢vel', 'score': 0.95}, {'codigo': 275, 'id': 40830, 'nome': 'Grade palatina fixa', 'score': 0.7692}, {'codigo': 245, 'id': 40800, 'nome': 'Barra Transpalatina', 'score': 0.5641}]",,sem_candidato_semantico_confiavel,,,
easy,281,,Mantenedor de espaço,,,,[],[],"[{'codigo': 281, 'id': 40836, 'nome': 'Mantenedor de espa\x87o', 'score': 0.95}, {'codigo': 309, 'id': 40864, 'nome': 'Placa mantenedora de espa\x87o.', 'score': 0.8085}, {'codigo': 310, 'id': 40865, 'nome': 'Placa recuperadora de espa\x87o', 'score': 0.625}]",,sem_candidato_semantico_confiavel,,,
easy,282,,Manutenção ortodôntico - (Mensal),,,,[],[],"[{'codigo': 282, 'id': 40837, 'nome': 'Manuten\x87Æo ortod\x93ntico - (Mensal)', 'score': 0.8966}, {'codigo': 270, 'id': 40825, 'nome': 'Documenta\x87Æo ortod\x93ntica', 'score': 0.566}, {'codigo': 234, 'id': 40789, 'nome': 'Aparelho Ortopedico', 'score': 0.5}]",,sem_candidato_semantico_confiavel,,,
easy,289,,Placa com arco alça dupla para expanção Y,,,,[],[],"[{'codigo': 289, 'id': 40844, 'nome': 'Placa com arco al\x87a dupla para expan\x87Æo Y', 'score': 0.9268}, {'codigo': 293, 'id': 40848, 'nome': 'Placa com arco seccionado para uso elasticos', 'score': 0.5882}, {'codigo': 292, 'id': 40847, 'nome': 'Placa com arco de controle dos caninos', 'score': 0.557}]",,sem_candidato_semantico_confiavel,,,
easy,290,,Placa com arco de contenção contínua,,,,[],[],"[{'codigo': 290, 'id': 40845, 'nome': 'Placa com arco de conten\x87Æo cont¡nua', 'score': 0.9167}, {'codigo': 291, 'id': 40846, 'nome': 'Placa com arco de conten\x87Æo de Baag', 'score': 0.7606}, {'codigo': 292, 'id': 40847, 'nome': 'Placa com arco de controle dos caninos', 'score': 0.7297}]",,sem_candidato_semantico_confiavel,,,
easy,291,,Placa com arco de contenção de Baag,,,,[],[],"[{'codigo': 291, 'id': 40846, 'nome': 'Placa com arco de conten\x87Æo de Baag', 'score': 0.9429}, {'codigo': 290, 'id': 40845, 'nome': 'Placa com arco de conten\x87Æo cont¡nua', 'score': 0.7606}, {'codigo': 292, 'id': 40847, 'nome': 'Placa com arco de controle dos caninos', 'score': 0.7397}]",,sem_candidato_semantico_confiavel,,,
easy,297,,Placa de Apnéia,,,,[],[],"[{'codigo': 297, 'id': 40852, 'nome': 'Placa de Apn\x82ia', 'score': 0.9333}, {'codigo': 303, 'id': 40858, 'nome': 'Placa de Mills', 'score': 0.6897}, {'codigo': 301, 'id': 40856, 'nome': 'Placa de Hawley', 'score': 0.6667}]",,sem_candidato_semantico_confiavel,,,
easy,298,,Placa de ativação mandibular,,,,[],[],"[{'codigo': 298, 'id': 40853, 'nome': 'Placa de ativa\x87Æo mandibular', 'score': 0.9286}, {'codigo': 288, 'id': 40843, 'nome': 'Placa ativa com molas', 'score': 0.6531}, {'codigo': 306, 'id': 40861, 'nome': 'Placa dupla de avan\x87o - Piamant', 'score': 0.5965}]",,sem_candidato_semantico_confiavel,,,
easy,300,,Placa de expansão para mordida cruzada,,,,[],[],"[{'codigo': 300, 'id': 40855, 'nome': 'Placa de expansÆo para mordida cruzada', 'score': 0.9737}, {'codigo': 8290, 'id': 40754, 'nome': 'Placa de mordida miorrelaxante', 'score': 0.5882}, {'codigo': 294, 'id': 40849, 'nome': 'Placa com plano de mordida inclinado', 'score': 0.5405}]",,sem_candidato_semantico_confiavel,,,
easy,304,,Placa de ocupação lingual,,,,[],[],"[{'codigo': 304, 'id': 40859, 'nome': 'Placa de ocupa\x87Æo lingual', 'score': 0.92}, {'codigo': 285, 'id': 40840, 'nome': 'Palatina ou arco lingual', 'score': 0.6531}, {'codigo': 303, 'id': 40858, 'nome': 'Placa de Mills', 'score': 0.5641}]",,sem_candidato_semantico_confiavel,,,
easy,306,,Placa dupla de avanço - Piamant,,,,[],[],"[{'codigo': 306, 'id': 40861, 'nome': 'Placa dupla de avan\x87o - Piamant', 'score': 0.9655}, {'codigo': 298, 'id': 40853, 'nome': 'Placa de ativa\x87Æo mandibular', 'score': 0.5965}, {'codigo': 297, 'id': 40852, 'nome': 'Placa de Apn\x82ia', 'score': 0.5909}]",,sem_candidato_semantico_confiavel,,,
easy,307,,Placa interceptora de hábito,,,,[],[],"[{'codigo': 307, 'id': 40862, 'nome': 'Placa interceptora de h bito', 'score': 0.9643}, {'codigo': 309, 'id': 40864, 'nome': 'Placa mantenedora de espa\x87o.', 'score': 0.6545}, {'codigo': 310, 'id': 40865, 'nome': 'Placa recuperadora de espa\x87o', 'score': 0.5714}]",,sem_candidato_semantico_confiavel,,,
easy,309,,Placa mantenedora de espaço.,,,,[],[],"[{'codigo': 309, 'id': 40864, 'nome': 'Placa mantenedora de espa\x87o.', 'score': 0.963}, {'codigo': 281, 'id': 40836, 'nome': 'Mantenedor de espa\x87o', 'score': 0.8085}, {'codigo': 310, 'id': 40865, 'nome': 'Placa recuperadora de espa\x87o', 'score': 0.7273}]",,sem_candidato_semantico_confiavel,,,
easy,310,,Placa recuperadora de espaço,,,,[],[],"[{'codigo': 310, 'id': 40865, 'nome': 'Placa recuperadora de espa\x87o', 'score': 0.9643}, {'codigo': 309, 'id': 40864, 'nome': 'Placa mantenedora de espa\x87o.', 'score': 0.7636}, {'codigo': 281, 'id': 40836, 'nome': 'Mantenedor de espa\x87o', 'score': 0.625}]",,sem_candidato_semantico_confiavel,,,
easy,313,,Quadri-hélice,,,,[],[],"[{'codigo': 313, 'id': 40868, 'nome': 'Quadri-h\x82lice', 'score': 0.9231}, {'codigo': 246, 'id': 40801, 'nome': 'Bi-h\x82lice', 'score': 0.6364}, {'codigo': 301, 'id': 40856, 'nome': 'Placa de Hawley', 'score': 0.4286}]",,sem_candidato_semantico_confiavel,,,
easy,316,,"Vilma Simões - SN1, SN2, SN3, SN4, SN5",,,,[],[],"[{'codigo': 316, 'id': 40871, 'nome': 'Vilma Simäes - SN1, SN2, SN3, SN4, SN5', 'score': 0.9688}, {'codigo': 317, 'id': 40872, 'nome': 'Vilma Simäes - SN6, SN7', 'score': 0.6538}, {'codigo': 6340, 'id': 40591, 'nome': 'Suturas simples da face ou l bio', 'score': 0.375}]",,sem_candidato_semantico_confiavel,,,
easy,317,,"Vilma Simões - SN6, SN7",,,,[],[],"[{'codigo': 317, 'id': 40872, 'nome': 'Vilma Simäes - SN6, SN7', 'score': 0.95}, {'codigo': 316, 'id': 40871, 'nome': 'Vilma Simäes - SN1, SN2, SN3, SN4, SN5', 'score': 0.6538}, {'codigo': 312, 'id': 40867, 'nome': 'Planas Simples', 'score': 0.4706}]",,sem_candidato_semantico_confiavel,,,
easy,323,,Alinhadores Estéticos,,,,[],[],"[{'codigo': 323, 'id': 40878, 'nome': 'Alinhadores Est\x82ticos', 'score': 0.9524}, {'codigo': 239, 'id': 40794, 'nome': 'Ativador de Rossi', 'score': 0.5263}, {'codigo': 8270, 'id': 40752, 'nome': 'N£cleo Metal-free est\x82tico', 'score': 0.5106}]",,sem_candidato_semantico_confiavel,,,
easy,325,2081,Consulta de Reavaliação Clínica,,,,[],[],"[{'codigo': 2081, 'id': 40880, 'nome': 'Consulta de Reavalia\x87Æo Cl¡nica', 'score': 0.9032}, {'codigo': 2040, 'id': 40656, 'nome': 'Consulta de adapta\x87Æo Psicol¢gica', 'score': 0.6875}, {'codigo': 2050, 'id': 40657, 'nome': 'Consulta de Emerg\x88ncia', 'score': 0.566}]",,sem_candidato_semantico_confiavel,,,
easy,326,7060,Implante Zigomático,,,,[],[],"[{'codigo': 7060, 'id': 40881, 'nome': 'Implante Zigom tico', 'score': 0.9474}, {'codigo': 7010, 'id': 40669, 'nome': 'Implante (RTG)', 'score': 0.6452}, {'codigo': 7000, 'id': 40668, 'nome': 'Implante - (t\x82cnica de Sammers)', 'score': 0.5217}]",,sem_candidato_semantico_confiavel,,,
easy,328,8171,Coroa Provisória Imediata sob implante,,,,[],[],"[{'codigo': 8171, 'id': 40883, 'nome': 'Coroa Provis¢ria Imediata sob implante', 'score': 0.9737}, {'codigo': 8170, 'id': 40740, 'nome': 'Coroa Provis¢ria de Laborat¢rio sob implante', 'score': 0.7805}, {'codigo': 8160, 'id': 40738, 'nome': 'Coroa Provis¢ria Imediata', 'score': 0.7619}]",,sem_candidato_semantico_confiavel,,,
easy,329,9040,Fios de sustentação,,,,[],[],"[{'codigo': 9040, 'id': 40884, 'nome': 'Fios de sustenta\x87Æo', 'score': 0.8947}, {'codigo': 225, 'id': 40780, 'nome': 'Aparelho de conten\x87Æo', 'score': 0.45}, {'codigo': 239, 'id': 40794, 'nome': 'Ativador de Rossi', 'score': 0.4444}]",,sem_candidato_semantico_confiavel,,,
easy,331,2011,Cimentação adesiva,,,,[],[],"[{'codigo': 2011, 'id': 40886, 'nome': 'Cimenta\x87Æo adesiva', 'score': 0.8889}, {'codigo': 5030, 'id': 40598, 'nome': 'Clareamento - (Caseiro)', 'score': 0.5405}, {'codigo': 2030, 'id': 40655, 'nome': 'Cimenta\x87Æo de Pr¢tese Parcial Fixa', 'score': 0.5385}]",,sem_candidato_semantico_confiavel,,,
easy,335,8261,Núcleo Metálico fundido bi-partido,,,,[],[],"[{'codigo': 8261, 'id': 40890, 'nome': 'N£cleo Met lico fundido bi-partido', 'score': 0.9412}, {'codigo': 8260, 'id': 40753, 'nome': 'N£cleo Met lico-fundido', 'score': 0.7368}, {'codigo': 2020, 'id': 40654, 'nome': 'Cimenta\x87Æo de N£cleo Met lico Fundido', 'score': 0.5915}]",,sem_candidato_semantico_confiavel,,,
easy,336,,Remoção de aparelho ortodontico fixo.,,,,[],[],"[{'codigo': 336, 'id': 40891, 'nome': 'Remo\x87Æo de aparelho ortodontico fixo.', 'score': 0.9444}, {'codigo': 232, 'id': 40787, 'nome': 'Aparelho Ortod\x93ntico Fixo - (Arcada Inferior)', 'score': 0.6234}, {'codigo': 233, 'id': 40788, 'nome': 'Aparelho Ortod\x93ntico Fixo - (Arcada Superior)', 'score': 0.6234}]",,sem_candidato_semantico_confiavel,,,
easy,337,7070,Regeneração óssea guiada - ROG,,,,[],[],"[{'codigo': 7070, 'id': 40892, 'nome': 'Regenera\x87Æo ¢ssea guiada - ROG', 'score': 0.8929}, {'codigo': 3190, 'id': 40693, 'nome': 'Enxerto Osseo RTG - (Regenera\x87Æo Tecidual Guiada)', 'score': 0.5205}, {'codigo': 8470, 'id': 40775, 'nome': 'Restaura\x87Æo Met lica Fundida - RMF', 'score': 0.5}]",,sem_candidato_semantico_confiavel,,,
brana,,,Alveoloplastia ou alveolotomia - (at 3 elementos),06,57,0.0,,,,,sem_match_confiavel_no_easy_dental,40557,6000,"[{'codigo': 1, 'id': 1, 'nome': 'Alveoloplastia ou alveolotomia - (até 3 elementos)', 'score': 0.9783}, {'codigo': 189, 'id': 189, 'nome': 'Enceramento de diagnóstico - (por elemento)', 'score': 0.4235}, {'codigo': 129, 'id': 129, 'nome': 'Cirurgia para Odonto-secção - (por elemento)', 'score': 0.4186}]"
brana,,,Bi¢psia,06,45,0.0,,,,,sem_match_confiavel_no_easy_dental,40559,6020,"[{'codigo': 3, 'id': 3, 'nome': 'Biópsia', 'score': 0.8571}, {'codigo': 246, 'id': 245, 'nome': 'Bi-hélice', 'score': 0.375}, {'codigo': 331, 'id': 330, 'nome': 'Cimentação adesiva', 'score': 0.32}]"
brana,,,Cirurgia de Hipertrofia de L bio,06,45,0.0,,,,,sem_match_confiavel_no_easy_dental,40560,6030,"[{'codigo': 4, 'id': 4, 'nome': 'Cirurgia de Hipertrofia de Lábio', 'score': 0.9688}, {'codigo': 14, 'id': 14, 'nome': 'Cirurgia exploratória', 'score': 0.6038}, {'codigo': 186, 'id': 186, 'nome': 'Coroa Provisória de Laboratório', 'score': 0.5397}]"
brana,,,Ciurgia para t¢rus mandibular unilateral,06,45,0.0,,,,,sem_match_confiavel_no_easy_dental,40566,6090,"[{'codigo': 10, 'id': 10, 'nome': 'Ciurgia para tórus mandibular unilateral', 'score': 0.975}, {'codigo': 129, 'id': 129, 'nome': 'Cirurgia para Odonto-secção - (por elemento)', 'score': 0.5}, {'codigo': 79, 'id': 79, 'nome': 'Preparo para Núcleo intra-radicular', 'score': 0.48}]"
brana,,,CorreÆo de bridas musculares,06,26,0.0,,,,,sem_match_confiavel_no_easy_dental,40568,6110,"[{'codigo': 12, 'id': 12, 'nome': 'Correção de bridas musculares', 'score': 0.931}, {'codigo': 93, 'id': 93, 'nome': 'Tratamento de Canal - (Pré-molares)', 'score': 0.5}, {'codigo': 117, 'id': 117, 'nome': 'Remoção de implante', 'score': 0.5}]"
brana,,,Cirurgia explorat¢ria,06,45,0.0,,,,,sem_match_confiavel_no_easy_dental,40570,6130,"[{'codigo': 14, 'id': 14, 'nome': 'Cirurgia exploratória', 'score': 0.9524}, {'codigo': 186, 'id': 186, 'nome': 'Coroa Provisória de Laboratório', 'score': 0.5385}, {'codigo': 4, 'id': 4, 'nome': 'Cirurgia de Hipertrofia de Lábio', 'score': 0.5283}]"
brana,,,ExcisÆo de glndula par¢tida,06,45,0.0,,,,,sem_match_confiavel_no_easy_dental,40571,6140,"[{'codigo': 15, 'id': 15, 'nome': 'Excisão de glândula parótida', 'score': 0.8929}, {'codigo': 17, 'id': 17, 'nome': 'Excisão de glândula submandibular', 'score': 0.6557}, {'codigo': 16, 'id': 16, 'nome': 'Excisão de glândula sublingual', 'score': 0.6552}]"
brana,,,ExcisÆo de glndula sublingual,06,45,0.0,,,,,sem_match_confiavel_no_easy_dental,40572,6150,"[{'codigo': 16, 'id': 16, 'nome': 'Excisão de glândula sublingual', 'score': 0.9333}, {'codigo': 17, 'id': 17, 'nome': 'Excisão de glândula submandibular', 'score': 0.7302}, {'codigo': 15, 'id': 15, 'nome': 'Excisão de glândula parótida', 'score': 0.6897}]"
brana,,,ExcisÆo de glndula submandibular,06,45,0.0,,,,,sem_match_confiavel_no_easy_dental,40573,6160,"[{'codigo': 17, 'id': 17, 'nome': 'Excisão de glândula submandibular', 'score': 0.9394}, {'codigo': 16, 'id': 16, 'nome': 'Excisão de glândula sublingual', 'score': 0.7302}, {'codigo': 15, 'id': 15, 'nome': 'Excisão de glândula parótida', 'score': 0.6557}]"
brana,,,ExcisÆo de Mucocele,01,45,0.0,,,,,sem_match_confiavel_no_easy_dental,40574,6170,"[{'codigo': 18, 'id': 18, 'nome': 'Excisão de Mucocele', 'score': 0.9474}, {'codigo': 19, 'id': 19, 'nome': 'Excisão de rânula', 'score': 0.6667}, {'codigo': 15, 'id': 15, 'nome': 'Excisão de glândula parótida', 'score': 0.5106}]"
brana,,,ExcisÆo de rnula,06,45,0.0,,,,,sem_match_confiavel_no_easy_dental,40575,6180,"[{'codigo': 19, 'id': 19, 'nome': 'Excisão de rânula', 'score': 0.8824}, {'codigo': 18, 'id': 18, 'nome': 'Excisão de Mucocele', 'score': 0.6667}, {'codigo': 15, 'id': 15, 'nome': 'Excisão de glândula parótida', 'score': 0.6222}]"
brana,,,ExcisÆo de tumores odontognicos at 3 cm,06,45,0.0,,,,,sem_match_confiavel_no_easy_dental,40576,6190,"[{'codigo': 20, 'id': 20, 'nome': 'Excisão de tumores odontogênicos até 3 cm', 'score': 0.9268}, {'codigo': 18, 'id': 18, 'nome': 'Excisão de Mucocele', 'score': 0.4667}, {'codigo': 336, 'id': 335, 'nome': 'Remoção de aparelho ortodontico fixo.', 'score': 0.4416}]"
brana,,,Exodontia de dec¡duos,06,13,0.0,,,,,sem_match_confiavel_no_easy_dental,40577,6200,"[{'codigo': 21, 'id': 21, 'nome': 'Exodontia de decíduos', 'score': 0.9524}, {'codigo': 52, 'id': 52, 'nome': 'Núcleo fibra de vidro', 'score': 0.4762}, {'codigo': 101, 'id': 101, 'nome': 'Consulta de Emergência', 'score': 0.4651}]"
brana,,,Fraturas alvdio-dent rias - reduÆo cruenta,06,45,0.0,,,,,sem_match_confiavel_no_easy_dental,40586,6290,"[{'codigo': 30, 'id': 30, 'nome': 'Fraturas alvédio-dentárias - redução cruenta', 'score': 0.9048}, {'codigo': 88, 'id': 88, 'nome': 'Tratamento cirurgico de lesão endo-perio - (Curetagem)', 'score': 0.4565}, {'codigo': 290, 'id': 289, 'nome': 'Placa com arco de contenção contínua', 'score': 0.4359}]"
