status,nivel_confianca,id_brana,codigo_brana_atual,nome_brana_atual,nroproctab_easy,codconv_easy,nome_easy,metodo_match,divergencias,justificativa
revisar,M?DIA,40667,7040,Enxerto Osseo Particulado + Membrana colageno.,111,7040,Enxerto Osseo Particulado + Membrana colageno.,nome_exato + CODCONV,['codigo_nro'],nome preservado como chave semantica; codigo varia entre CODCONV e NROPROCTAB conforme presenca de CODCONV
revisar,M?DIA,40669,7010,Implante (RTG),113,7010,Implante (RTG),nome_exato + CODCONV,['codigo_nro'],nome preservado como chave semantica; codigo varia entre CODCONV e NROPROCTAB conforme presenca de CODCONV
revisar,M?DIA,40674,3000,Abertura de implante - (Giro de retalho),118,3000,Abertura de implante - (Giro de retalho),nome_exato + CODCONV,['codigo_nro'],nome preservado como chave semantica; codigo varia entre CODCONV e NROPROCTAB conforme presenca de CODCONV
revisar,M?DIA,40675,3010,Abertura de implante - (Osteotomia),119,3010,Abertura de implante - (Osteotomia),nome_exato + CODCONV,['codigo_nro'],nome preservado como chave semantica; codigo varia entre CODCONV e NROPROCTAB conforme presenca de CODCONV
revisar,M?DIA,40676,3020,Abertura de implante - (Plastia),120,3020,Abertura de implante - (Plastia),nome_exato + CODCONV,['codigo_nro'],nome preservado como chave semantica; codigo varia entre CODCONV e NROPROCTAB conforme presenca de CODCONV
revisar,M?DIA,40677,3030,Abertura de implante mand. - (Enxerto Livre),121,3030,Abertura de implante mand. - (Enxerto Livre),nome_exato + CODCONV,['codigo_nro'],nome preservado como chave semantica; codigo varia entre CODCONV e NROPROCTAB conforme presenca de CODCONV
revisar,M?DIA,40678,3040,Abertura de implante mand. - (Osteotomia e Livre),122,3040,Abertura de implante mand. - (Osteotomia e Livre),nome_exato + CODCONV,['codigo_nro'],nome preservado como chave semantica; codigo varia entre CODCONV e NROPROCTAB conforme presenca de CODCONV
revisar,M?DIA,40682,3080,Bridectomia,126,3080,Bridectomia,nome_exato + CODCONV,['codigo_nro'],nome preservado como chave semantica; codigo varia entre CODCONV e NROPROCTAB conforme presenca de CODCONV
revisar,M?DIA,40686,3120,Cirurgia para Rizectomia,130,3120,Cirurgia para Rizectomia,nome_exato + CODCONV,['codigo_nro'],nome preservado como chave semantica; codigo varia entre CODCONV e NROPROCTAB conforme presenca de CODCONV
revisar,M?DIA,40688,3140,Cirurgia Periodontal a retalho - (1 elemento),132,3140,Cirurgia Periodontal a retalho - (1 elemento),nome_exato + CODCONV,['codigo_nro'],nome preservado como chave semantica; codigo varia entre CODCONV e NROPROCTAB conforme presenca de CODCONV
revisar,M?DIA,40689,3150,Cirurgia Periodontal a retalho - (por segmento),133,3150,Cirurgia Periodontal a retalho - (por segmento),nome_exato + CODCONV,['codigo_nro'],nome preservado como chave semantica; codigo varia entre CODCONV e NROPROCTAB conforme presenca de CODCONV
revisar,M?DIA,40690,3160,Cunha Distal ou Proximal,134,3160,Cunha Distal ou Proximal,nome_exato + CODCONV,['codigo_nro'],nome preservado como chave semantica; codigo varia entre CODCONV e NROPROCTAB conforme presenca de CODCONV
revisar,M?DIA,40691,3170,Enxerto de Tecido Conjuntivo,135,3170,Enxerto de Tecido Conjuntivo,nome_exato + CODCONV,['codigo_nro'],nome preservado como chave semantica; codigo varia entre CODCONV e NROPROCTAB conforme presenca de CODCONV
revisar,M?DIA,40692,3180,Enxerto Gengival Livre,136,3180,Enxerto Gengival Livre,nome_exato + CODCONV,['codigo_nro'],nome preservado como chave semantica; codigo varia entre CODCONV e NROPROCTAB conforme presenca de CODCONV
