acao_futura_bloqueada,campos_atuais,campos_preservados,campos_propostos,candidatos_brana_por_codigo,candidatos_brana_por_nome,candidatos_easy_dental,candidatos_por_similaridade,codconv,codconv_easy,codigo,codigo_brana_atual,divergencias,especialidade,id,id_brana,justificativa,metodo_match,motivo_bloqueio,nivel_confianca,nome,nome_brana_atual,nome_easy,nroproctab,nroproctab_easy,posicao_relativa,preco,simbolo,status,tipo
,,,,[],[],,"[{'codigo': 8170, 'id': 40740, 'nome': 'Coroa Provis¢ria de Laborat¢rio sob implante', 'score': 0.9545}, {'codigo': 8171, 'id': 40883, 'nome': 'Coroa Provis¢ria Imediata sob implante', 'score': 0.7805}, {'codigo': 8190, 'id': 40742, 'nome': 'Coroa Provis¢ria de Laborat¢rio', 'score': 0.7733}]",8170,,,,,,,,,,sem_candidato_semantico_confiavel,,Coroa Provisória de Laboratório sob implante,,,184,,,,,,easy
,,,,[],[],,"[{'codigo': 8180, 'id': 40741, 'nome': 'Coroa met lica total', 'score': 0.95}, {'codigo': 8140, 'id': 40736, 'nome': 'Coroa metalo-cer\x83mica', 'score': 0.6341}, {'codigo': 4140, 'id': 40638, 'nome': 'Remo\x87Æo de Coroal Total', 'score': 0.5581}]",8180,,,,,,,,,,sem_candidato_semantico_confiavel,,Coroa metálica total,,,185,,,,,,easy
,,,,[],[],,"[{'codigo': 8190, 'id': 40742, 'nome': 'Coroa Provis¢ria de Laborat¢rio', 'score': 0.9355}, {'codigo': 8170, 'id': 40740, 'nome': 'Coroa Provis¢ria de Laborat¢rio sob implante', 'score': 0.7733}, {'codigo': 8161, 'id': 40739, 'nome': 'Coroa Provis¢ria de Onlay / Inlay', 'score': 0.7097}]",8190,,,,,,,,,,sem_candidato_semantico_confiavel,,Coroa Provisória de Laboratório,,,186,,,,,,easy
,,,,[],[],,"[{'codigo': 8481, 'id': 40744, 'nome': 'E-MAX - Restaura\x87Æo Onlay / Inlay em Dissilicato de l¡tio', 'score': 0.9434}, {'codigo': 8490, 'id': 40777, 'nome': 'Restaura\x87Æo Onlay / Inlay em Ceromero', 'score': 0.6591}, {'codigo': 8482, 'id': 40888, 'nome': 'E-MAX - Jaqueta pura em dissilicato', 'score': 0.6279}]",8481,,,,,,,,,,sem_candidato_semantico_confiavel,,E-MAX - Restauração Onlay / Inlay em Dissilicato de lítio,,,188,,,,,,easy
,,,,[],[],,"[{'codigo': 8200, 'id': 40745, 'nome': 'Enceramento de diagn¢stico - (por elemento)', 'score': 0.9744}, {'codigo': 8210, 'id': 40746, 'nome': 'Enceramento de diagn¢stico por elemento sob implante', 'score': 0.8352}, {'codigo': 3200, 'id': 40694, 'nome': 'Enxerto Pediculado - (por elemento)', 'score': 0.7143}]",8200,,,,,,,,,,sem_candidato_semantico_confiavel,,Enceramento de diagnóstico - (por elemento),,,189,,,,,,easy
,,,,[],[],,"[{'codigo': 8210, 'id': 40746, 'nome': 'Enceramento de diagn¢stico por elemento sob implante', 'score': 0.9808}, {'codigo': 8200, 'id': 40745, 'nome': 'Enceramento de diagn¢stico - (por elemento)', 'score': 0.8352}, {'codigo': 3200, 'id': 40694, 'nome': 'Enxerto Pediculado - (por elemento)', 'score': 0.6024}]",8210,,,,,,,,,,sem_candidato_semantico_confiavel,,Enceramento de diagnóstico por elemento sob implante,,,190,,,,,,easy
,,,,[],[],,"[{'codigo': 8250, 'id': 40750, 'nome': 'Jig ou Front-Plat\x93', 'score': 0.9444}, {'codigo': 269, 'id': 40824, 'nome': 'Djuntor palatino', 'score': 0.5294}, {'codigo': 285, 'id': 40840, 'nome': 'Palatina ou arco lingual', 'score': 0.4286}]",8250,,,,,,,,,,sem_candidato_semantico_confiavel,,Jig ou Front-Platô,,,194,,,,,,easy
,,,,[],[],,"[{'codigo': 8151, 'id': 40751, 'nome': 'MunhÆo Universal - CM', 'score': 0.9474}, {'codigo': 283, 'id': 40838, 'nome': 'Mentoneira', 'score': 0.4828}, {'codigo': 3160, 'id': 40690, 'nome': 'Cunha Distal ou Proximal', 'score': 0.4651}]",8151,,,,,,,,,,sem_candidato_semantico_confiavel,,Munhão Universal - CM,,,195,,,,,,easy
,,,,[],[],,"[{'codigo': 8270, 'id': 40752, 'nome': 'N£cleo Metal-free est\x82tico', 'score': 0.9231}, {'codigo': 8060, 'id': 40728, 'nome': 'Coroa Metal-free - (Cerampress)', 'score': 0.6038}, {'codigo': 8070, 'id': 40729, 'nome': 'Coroa Metal-free - (Inceram)', 'score': 0.6}]",8270,,,,,,,,,,sem_candidato_semantico_confiavel,,Núcleo Metal-free estético,,,196,,,,,,easy
,,,,[],[],,"[{'codigo': 8260, 'id': 40753, 'nome': 'N£cleo Met lico-fundido', 'score': 0.913}, {'codigo': 8261, 'id': 40890, 'nome': 'N£cleo Met lico fundido bi-partido', 'score': 0.7368}, {'codigo': 2020, 'id': 40654, 'nome': 'Cimenta\x87Æo de N£cleo Met lico Fundido', 'score': 0.7}]",8260,,,,,,,,,,sem_candidato_semantico_confiavel,,Núcleo Metálico-fundido,,,197,,,,,,easy
,,,,[],[],,"[{'codigo': 8300, 'id': 40755, 'nome': 'Placa para Bruxismo Acr¡lica', 'score': 0.9643}, {'codigo': 8305, 'id': 40756, 'nome': 'Placa para Bruxismo Mista - (Erkoflex)', 'score': 0.7419}, {'codigo': 8315, 'id': 40873, 'nome': 'Placa para Ortose', 'score': 0.5778}]",8300,,,,,,,,,,sem_candidato_semantico_confiavel,,Placa para Bruxismo Acrílica,,,200,,,,,,easy
,,,,[],[],,"[{'codigo': 8320, 'id': 40758, 'nome': 'Pr¢tese Parcial Fixa Adesiva Metal-free', 'score': 0.9744}, {'codigo': 8330, 'id': 40759, 'nome': 'Pr¢tese Parcial Fixa Acrilica sob Implante', 'score': 0.642}, {'codigo': 8340, 'id': 40760, 'nome': 'Pr¢tese Parcial Fixa Metalo-cer\x83mica - (1 P\x93ntico)', 'score': 0.6353}]",8320,,,,,,,,,,sem_candidato_semantico_confiavel,,Prótese Parcial Fixa Adesiva Metal-free,,,203,,,,,,easy
,,,,[],[],,"[{'codigo': 8330, 'id': 40759, 'nome': 'Pr¢tese Parcial Fixa Acrilica sob Implante', 'score': 0.9762}, {'codigo': 8340, 'id': 40760, 'nome': 'Pr¢tese Parcial Fixa Metalo-cer\x83mica - (1 P\x93ntico)', 'score': 0.7045}, {'codigo': 8350, 'id': 40761, 'nome': 'Pr¢tese Parcial Fixa Metalo-cer\x83mica - (2 P\x93nticos)', 'score': 0.6966}]",8330,,,,,,,,,,sem_candidato_semantico_confiavel,,Prótese Parcial Fixa Acrilica sob Implante,,,204,,,,,,easy
,,,,[],[],,"[{'codigo': 8340, 'id': 40760, 'nome': 'Pr¢tese Parcial Fixa Metalo-cer\x83mica - (1 P\x93ntico)', 'score': 0.9348}, {'codigo': 8350, 'id': 40761, 'nome': 'Pr¢tese Parcial Fixa Metalo-cer\x83mica - (2 P\x93nticos)', 'score': 0.9032}, {'codigo': 8360, 'id': 40762, 'nome': 'Pr¢tese Parcial Fixa Metalo-plastica - (1 P\x93ntico)', 'score': 0.8478}]",8340,,,,,,,,,,sem_candidato_semantico_confiavel,,Prótese Parcial Fixa Metalo-cerâmica - (1 Pôntico),,,205,,,,,,easy
,,,,[],[],,"[{'codigo': 8350, 'id': 40761, 'nome': 'Pr¢tese Parcial Fixa Metalo-cer\x83mica - (2 P\x93nticos)', 'score': 0.9362}, {'codigo': 8340, 'id': 40760, 'nome': 'Pr¢tese Parcial Fixa Metalo-cer\x83mica - (1 P\x93ntico)', 'score': 0.9032}, {'codigo': 8361, 'id': 40763, 'nome': 'Pr¢tese Parcial Fixa Metalo-plastica - (2 P\x93nticos)', 'score': 0.8511}]",8350,,,,,,,,,,sem_candidato_semantico_confiavel,,Prótese Parcial Fixa Metalo-cerâmica - (2 Pônticos),,,206,,,,,,easy
,,,,[],[],,"[{'codigo': 8360, 'id': 40762, 'nome': 'Pr¢tese Parcial Fixa Metalo-plastica - (1 P\x93ntico)', 'score': 0.9565}, {'codigo': 8361, 'id': 40763, 'nome': 'Pr¢tese Parcial Fixa Metalo-plastica - (2 P\x93nticos)', 'score': 0.9247}, {'codigo': 8340, 'id': 40760, 'nome': 'Pr¢tese Parcial Fixa Metalo-cer\x83mica - (1 P\x93ntico)', 'score': 0.8478}]",8360,,,,,,,,,,sem_candidato_semantico_confiavel,,Prótese Parcial Fixa Metalo-plastica - (1 Pôntico),,,207,,,,,,easy
,,,,[],[],,"[{'codigo': 8361, 'id': 40763, 'nome': 'Pr¢tese Parcial Fixa Metalo-plastica - (2 P\x93nticos)', 'score': 0.9574}, {'codigo': 8360, 'id': 40762, 'nome': 'Pr¢tese Parcial Fixa Metalo-plastica - (1 P\x93ntico)', 'score': 0.9247}, {'codigo': 8350, 'id': 40761, 'nome': 'Pr¢tese Parcial Fixa Metalo-cer\x83mica - (2 P\x93nticos)', 'score': 0.8511}]",8361,,,,,,,,,,sem_candidato_semantico_confiavel,,Prótese Parcial Fixa Metalo-plastica - (2 Pônticos),,,208,,,,,,easy
,,,,[],[],,"[{'codigo': 8370, 'id': 40764, 'nome': 'Pr¢tese Parcial Fixa Provis¢ria - (1 P\x93ntico)', 'score': 0.9268}, {'codigo': 8340, 'id': 40760, 'nome': 'Pr¢tese Parcial Fixa Metalo-cer\x83mica - (1 P\x93ntico)', 'score': 0.7356}, {'codigo': 8360, 'id': 40762, 'nome': 'Pr¢tese Parcial Fixa Metalo-plastica - (1 P\x93ntico)', 'score': 0.7356}]",8370,,,,,,,,,,sem_candidato_semantico_confiavel,,Prótese Parcial Fixa Provisória - (1 Pôntico),,,209,,,,,,easy
,,,,[],[],,"[{'codigo': 8380, 'id': 40765, 'nome': 'Pr¢tese Parcial Remov¡vel - (Importada) / (por arcada)', 'score': 0.9565}, {'codigo': 8390, 'id': 40766, 'nome': 'Pr¢tese Parcial Remov¡vel - (por arcada)', 'score': 0.8293}, {'codigo': 8400, 'id': 40767, 'nome': 'Pr¢tese Parcial Remov¡vel Provis¢ria - (por arcada)', 'score': 0.8172}]",8380,,,,,,,,,,sem_candidato_semantico_confiavel,,Prótese Parcial Removível - (Importada) / (por arcada),,,210,,,,,,easy
,,,,[],[],,"[{'codigo': 8390, 'id': 40766, 'nome': 'Pr¢tese Parcial Remov¡vel - (por arcada)', 'score': 0.9444}, {'codigo': 8380, 'id': 40765, 'nome': 'Pr¢tese Parcial Remov¡vel - (Importada) / (por arcada)', 'score': 0.8293}, {'codigo': 8400, 'id': 40767, 'nome': 'Pr¢tese Parcial Remov¡vel Provis¢ria - (por arcada)', 'score': 0.8193}]",8390,,,,,,,,,,sem_candidato_semantico_confiavel,,Prótese Parcial Removível - (por arcada),,,211,,,,,,easy
,,,,[],[],,"[{'codigo': 8400, 'id': 40767, 'nome': 'Pr¢tese Parcial Remov¡vel Provis¢ria - (por arcada)', 'score': 0.9362}, {'codigo': 8390, 'id': 40766, 'nome': 'Pr¢tese Parcial Remov¡vel - (por arcada)', 'score': 0.8193}, {'codigo': 8380, 'id': 40765, 'nome': 'Pr¢tese Parcial Remov¡vel - (Importada) / (por arcada)', 'score': 0.8172}]",8400,,,,,,,,,,sem_candidato_semantico_confiavel,,Prótese Parcial Removível Provisória - (por arcada),,,212,,,,,,easy
,,,,[],[],,"[{'codigo': 8410, 'id': 40768, 'nome': 'Pr¢tese Total - (Importada) / (por arcada)', 'score': 0.9706}, {'codigo': 8430, 'id': 40770, 'nome': 'Pr¢tese Total Imediada - (por arcada)', 'score': 0.8657}, {'codigo': 8420, 'id': 40769, 'nome': 'Pr¢tese Total - (por arcada)', 'score': 0.7931}]",8410,,,,,,,,,,sem_candidato_semantico_confiavel,,Prótese Total - (Importada) / (por arcada),,,213,,,,,,easy
,,,,[],[],,"[{'codigo': 8420, 'id': 40769, 'nome': 'Pr¢tese Total - (por arcada)', 'score': 0.9583}, {'codigo': 8430, 'id': 40770, 'nome': 'Pr¢tese Total Imediada - (por arcada)', 'score': 0.807}, {'codigo': 8410, 'id': 40768, 'nome': 'Pr¢tese Total - (Importada) / (por arcada)', 'score': 0.7931}]",8420,,,,,,,,,,sem_candidato_semantico_confiavel,,Prótese Total - (por arcada),,,214,,,,,,easy
,,,,[],[],,"[{'codigo': 8430, 'id': 40770, 'nome': 'Pr¢tese Total Imediada - (por arcada)', 'score': 0.9697}, {'codigo': 8410, 'id': 40768, 'nome': 'Pr¢tese Total - (Importada) / (por arcada)', 'score': 0.8657}, {'codigo': 8420, 'id': 40769, 'nome': 'Pr¢tese Total - (por arcada)', 'score': 0.807}]",8430,,,,,,,,,,sem_candidato_semantico_confiavel,,Prótese Total Imediada - (por arcada),,,215,,,,,,easy
,,,,[],[],,"[{'codigo': 8440, 'id': 40772, 'nome': 'Pr¢tese Protocolo', 'score': 0.9412}, {'codigo': 8420, 'id': 40769, 'nome': 'Pr¢tese Total - (por arcada)', 'score': 0.5366}, {'codigo': 234, 'id': 40789, 'nome': 'Aparelho Ortopedico', 'score': 0.5}]",8440,,,,,,,,,,sem_candidato_semantico_confiavel,,Prótese Protocolo,,,217,,,,,,easy
,,,,[],[],,"[{'codigo': 8450, 'id': 40773, 'nome': 'Reembasamento de Coroa Provis¢ria', 'score': 0.9697}, {'codigo': 2010, 'id': 40653, 'nome': 'Cimenta\x87Æo de Coroa Total Provis¢ria', 'score': 0.6957}, {'codigo': 8460, 'id': 40774, 'nome': 'Reembasamento Pr¢tese Total ou Parcial', 'score': 0.6479}]",8450,,,,,,,,,,sem_candidato_semantico_confiavel,,Reembasamento de Coroa Provisória,,,218,,,,,,easy
,,,,[],[],,"[{'codigo': 8460, 'id': 40774, 'nome': 'Reembasamento Pr¢tese Total ou Parcial', 'score': 0.9737}, {'codigo': 8020, 'id': 40724, 'nome': 'Conserto de Pr¢tese Total e Parcial', 'score': 0.6849}, {'codigo': 8420, 'id': 40769, 'nome': 'Pr¢tese Total - (por arcada)', 'score': 0.6129}]",8460,,,,,,,,,,sem_candidato_semantico_confiavel,,Reembasamento Prótese Total ou Parcial,,,219,,,,,,easy
,,,,[],[],,"[{'codigo': 8470, 'id': 40775, 'nome': 'Restaura\x87Æo Met lica Fundida - RMF', 'score': 0.9062}, {'codigo': 8260, 'id': 40753, 'nome': 'N£cleo Met lico-fundido', 'score': 0.5818}, {'codigo': 8261, 'id': 40890, 'nome': 'N£cleo Met lico fundido bi-partido', 'score': 0.5455}]",8470,,,,,,,,,,sem_candidato_semantico_confiavel,,Restauração Metálica Fundida - RMF,,,220,,,,,,easy
,,,,[],[],,"[{'codigo': 8480, 'id': 40776, 'nome': 'Restaura\x87Æo Onlay / Inlay em Porcelana', 'score': 0.9444}, {'codigo': 8490, 'id': 40777, 'nome': 'Restaura\x87Æo Onlay / Inlay em Ceromero', 'score': 0.7606}, {'codigo': 8481, 'id': 40744, 'nome': 'E-MAX - Restaura\x87Æo Onlay / Inlay em Dissilicato de l¡tio', 'score': 0.6292}]",8480,,,,,,,,,,sem_candidato_semantico_confiavel,,Restauração Onlay / Inlay em Porcelana,,,221,,,,,,easy
,,,,[],[],,"[{'codigo': 8490, 'id': 40777, 'nome': 'Restaura\x87Æo Onlay / Inlay em Ceromero', 'score': 0.9429}, {'codigo': 8480, 'id': 40776, 'nome': 'Restaura\x87Æo Onlay / Inlay em Porcelana', 'score': 0.7606}, {'codigo': 8481, 'id': 40744, 'nome': 'E-MAX - Restaura\x87Æo Onlay / Inlay em Dissilicato de l¡tio', 'score': 0.6364}]",8490,,,,,,,,,,sem_candidato_semantico_confiavel,,Restauração Onlay / Inlay em Ceromero,,,222,,,,,,easy
,,,,[],[],,"[{'codigo': 225, 'id': 40780, 'nome': 'Aparelho de conten\x87Æo', 'score': 0.9048}, {'codigo': 235, 'id': 40790, 'nome': 'Aparelho removivel', 'score': 0.6154}, {'codigo': 234, 'id': 40789, 'nome': 'Aparelho Ortopedico', 'score': 0.6}]",,,,,,,,,,,sem_candidato_semantico_confiavel,,Aparelho de contenção,,,225,,,,,,easy
,,,,[],[],,"[{'codigo': 228, 'id': 40783, 'nome': 'Aparelho Ortod\x93ntico Est\x82tico em Porcelana - (Arcada Inferior)', 'score': 0.9655}, {'codigo': 229, 'id': 40784, 'nome': 'Aparelho Ortod\x93ntico Est\x82tico em Porcelana - (Arcada Superior)', 'score': 0.9138}, {'codigo': 230, 'id': 40785, 'nome': 'Aparelho Ortod\x93ntico Est\x82tico em Zafira - (Arcada Inferior)', 'score': 0.8673}]",,,,,,,,,,,sem_candidato_semantico_confiavel,,Aparelho Ortodôntico Estético em Porcelana - (Arcada Inferior),,,228,,,,,,easy
,,,,[],[],,"[{'codigo': 229, 'id': 40784, 'nome': 'Aparelho Ortod\x93ntico Est\x82tico em Porcelana - (Arcada Superior)', 'score': 0.9655}, {'codigo': 228, 'id': 40783, 'nome': 'Aparelho Ortod\x93ntico Est\x82tico em Porcelana - (Arcada Inferior)', 'score': 0.9138}, {'codigo': 231, 'id': 40786, 'nome': 'Aparelho Ortod\x93ntico Est\x82tico em Zafira - (Arcada Superior)', 'score': 0.8673}]",,,,,,,,,,,sem_candidato_semantico_confiavel,,Aparelho Ortodôntico Estético em Porcelana - (Arcada Superior),,,229,,,,,,easy
,,,,[],[],,"[{'codigo': 230, 'id': 40785, 'nome': 'Aparelho Ortod\x93ntico Est\x82tico em Zafira - (Arcada Inferior)', 'score': 0.9636}, {'codigo': 231, 'id': 40786, 'nome': 'Aparelho Ortod\x93ntico Est\x82tico em Zafira - (Arcada Superior)', 'score': 0.9091}, {'codigo': 228, 'id': 40783, 'nome': 'Aparelho Ortod\x93ntico Est\x82tico em Porcelana - (Arcada Inferior)', 'score': 0.8673}]",,,,,,,,,,,sem_candidato_semantico_confiavel,,Aparelho Ortodôntico Estético em Zafira - (Arcada Inferior),,,230,,,,,,easy
,,,,[],[],,"[{'codigo': 231, 'id': 40786, 'nome': 'Aparelho Ortod\x93ntico Est\x82tico em Zafira - (Arcada Superior)', 'score': 0.9636}, {'codigo': 230, 'id': 40785, 'nome': 'Aparelho Ortod\x93ntico Est\x82tico em Zafira - (Arcada Inferior)', 'score': 0.9091}, {'codigo': 229, 'id': 40784, 'nome': 'Aparelho Ortod\x93ntico Est\x82tico em Porcelana - (Arcada Superior)', 'score': 0.8673}]",,,,,,,,,,,sem_candidato_semantico_confiavel,,Aparelho Ortodôntico Estético em Zafira - (Arcada Superior),,,231,,,,,,easy
,,,,[],[],,"[{'codigo': 232, 'id': 40787, 'nome': 'Aparelho Ortod\x93ntico Fixo - (Arcada Inferior)', 'score': 0.9756}, {'codigo': 233, 'id': 40788, 'nome': 'Aparelho Ortod\x93ntico Fixo - (Arcada Superior)', 'score': 0.9024}, {'codigo': 230, 'id': 40785, 'nome': 'Aparelho Ortod\x93ntico Est\x82tico em Zafira - (Arcada Inferior)', 'score': 0.7917}]",,,,,,,,,,,sem_candidato_semantico_confiavel,,Aparelho Ortodôntico Fixo - (Arcada Inferior),,,232,,,,,,easy
,,,,[],[],,"[{'codigo': 233, 'id': 40788, 'nome': 'Aparelho Ortod\x93ntico Fixo - (Arcada Superior)', 'score': 0.9756}, {'codigo': 232, 'id': 40787, 'nome': 'Aparelho Ortod\x93ntico Fixo - (Arcada Inferior)', 'score': 0.9024}, {'codigo': 231, 'id': 40786, 'nome': 'Aparelho Ortod\x93ntico Est\x82tico em Zafira - (Arcada Superior)', 'score': 0.7917}]",,,,,,,,,,,sem_candidato_semantico_confiavel,,Aparelho Ortodôntico Fixo - (Arcada Superior),,,233,,,,,,easy
,,,,[],[],,"[{'codigo': 240, 'id': 40795, 'nome': 'Ativador de Zurick - Su¡\x87a', 'score': 0.9167}, {'codigo': 239, 'id': 40794, 'nome': 'Ativador de Rossi', 'score': 0.6829}, {'codigo': 238, 'id': 40793, 'nome': 'Ativador de Haulp', 'score': 0.6341}]",,,,,,,,,,,sem_candidato_semantico_confiavel,,Ativador de Zurick - Suíça,,,240,,,,,,easy
,,,,[],[],,"[{'codigo': 246, 'id': 40801, 'nome': 'Bi-h\x82lice', 'score': 0.8889}, {'codigo': 313, 'id': 40868, 'nome': 'Quadri-h\x82lice', 'score': 0.6364}, {'codigo': 252, 'id': 40807, 'nome': 'Blinler - A', 'score': 0.4444}]",,,,,,,,,,,sem_candidato_semantico_confiavel,,Bi-hélice,,,246,,,,,,easy
,,,,[],[],,"[{'codigo': 255, 'id': 40810, 'nome': 'BotÆo de Nance', 'score': 0.9286}, {'codigo': 7030, 'id': 40673, 'nome': 'Remo\x87Æo de implante', 'score': 0.5455}, {'codigo': 249, 'id': 40804, 'nome': 'Bionator de Balters - Classe I', 'score': 0.5238}]",,,,,,,,,,,sem_candidato_semantico_confiavel,,Botão de Nance,,,255,,,,,,easy
,,,,[],[],,"[{'codigo': 260, 'id': 40815, 'nome': 'Conten\x87Æo Fixa Lingual', 'score': 0.9091}, {'codigo': 3270, 'id': 40701, 'nome': 'Frenotomia Lingual', 'score': 0.65}, {'codigo': 2111, 'id': 40889, 'nome': 'Foto extra-oral', 'score': 0.4865}]",,,,,,,,,,,sem_candidato_semantico_confiavel,,Contenção Fixa Lingual,,,260,,,,,,easy
,,,,[],[],,"[{'codigo': 261, 'id': 40816, 'nome': 'Conten\x87Æo m¢vel - (Placa de acet to)', 'score': 0.875}, {'codigo': 1040, 'id': 40716, 'nome': 'Controle da Placa Bacteriana - (por sessÆo)', 'score': 0.4789}, {'codigo': 301, 'id': 40856, 'nome': 'Placa de Hawley', 'score': 0.4681}]",,,,,,,,,,,sem_candidato_semantico_confiavel,,Contenção móvel - (Placa de acetáto),,,261,,,,,,easy
,,,,[],[],,"[{'codigo': 268, 'id': 40823, 'nome': 'Distabilizador Pendex com P\x88ndulo', 'score': 0.9697}, {'codigo': 6300, 'id': 40587, 'nome': 'Marzupializa\x87Æo de cisto', 'score': 0.4561}, {'codigo': 5270, 'id': 40623, 'nome': 'Tratamento Expectante com H. C lcio', 'score': 0.4478}]",,,,,,,,,,,sem_candidato_semantico_confiavel,,Distabilizador Pendex com Pêndulo,,,268,,,,,,easy
,,,,[],[],,"[{'codigo': 270, 'id': 40825, 'nome': 'Documenta\x87Æo ortod\x93ntica', 'score': 0.875}, {'codigo': 2000, 'id': 40652, 'nome': 'Cimenta\x87Æo de Coroa Total Definitiva', 'score': 0.5667}, {'codigo': 282, 'id': 40837, 'nome': 'Manuten\x87Æo ortod\x93ntico - (Mensal)', 'score': 0.566}]",,,,,,,,,,,sem_candidato_semantico_confiavel,,Documentação ortodôntica,,,270,,,,,,easy
,,,,[],[],,"[{'codigo': 276, 'id': 40831, 'nome': 'Grade palatina m¢vel', 'score': 0.95}, {'codigo': 275, 'id': 40830, 'nome': 'Grade palatina fixa', 'score': 0.7692}, {'codigo': 245, 'id': 40800, 'nome': 'Barra Transpalatina', 'score': 0.5641}]",,,,,,,,,,,sem_candidato_semantico_confiavel,,Grade palatina móvel,,,276,,,,,,easy
,,,,[],[],,"[{'codigo': 281, 'id': 40836, 'nome': 'Mantenedor de espa\x87o', 'score': 0.95}, {'codigo': 309, 'id': 40864, 'nome': 'Placa mantenedora de espa\x87o.', 'score': 0.8085}, {'codigo': 310, 'id': 40865, 'nome': 'Placa recuperadora de espa\x87o', 'score': 0.625}]",,,,,,,,,,,sem_candidato_semantico_confiavel,,Mantenedor de espaço,,,281,,,,,,easy
,,,,[],[],,"[{'codigo': 282, 'id': 40837, 'nome': 'Manuten\x87Æo ortod\x93ntico - (Mensal)', 'score': 0.8966}, {'codigo': 270, 'id': 40825, 'nome': 'Documenta\x87Æo ortod\x93ntica', 'score': 0.566}, {'codigo': 234, 'id': 40789, 'nome': 'Aparelho Ortopedico', 'score': 0.5}]",,,,,,,,,,,sem_candidato_semantico_confiavel,,Manutenção ortodôntico - (Mensal),,,282,,,,,,easy
,,,,[],[],,"[{'codigo': 289, 'id': 40844, 'nome': 'Placa com arco al\x87a dupla para expan\x87Æo Y', 'score': 0.9268}, {'codigo': 293, 'id': 40848, 'nome': 'Placa com arco seccionado para uso elasticos', 'score': 0.5882}, {'codigo': 292, 'id': 40847, 'nome': 'Placa com arco de controle dos caninos', 'score': 0.557}]",,,,,,,,,,,sem_candidato_semantico_confiavel,,Placa com arco alça dupla para expanção Y,,,289,,,,,,easy
,,,,[],[],,"[{'codigo': 290, 'id': 40845, 'nome': 'Placa com arco de conten\x87Æo cont¡nua', 'score': 0.9167}, {'codigo': 291, 'id': 40846, 'nome': 'Placa com arco de conten\x87Æo de Baag', 'score': 0.7606}, {'codigo': 292, 'id': 40847, 'nome': 'Placa com arco de controle dos caninos', 'score': 0.7297}]",,,,,,,,,,,sem_candidato_semantico_confiavel,,Placa com arco de contenção contínua,,,290,,,,,,easy
,,,,[],[],,"[{'codigo': 291, 'id': 40846, 'nome': 'Placa com arco de conten\x87Æo de Baag', 'score': 0.9429}, {'codigo': 290, 'id': 40845, 'nome': 'Placa com arco de conten\x87Æo cont¡nua', 'score': 0.7606}, {'codigo': 292, 'id': 40847, 'nome': 'Placa com arco de controle dos caninos', 'score': 0.7397}]",,,,,,,,,,,sem_candidato_semantico_confiavel,,Placa com arco de contenção de Baag,,,291,,,,,,easy
,,,,[],[],,"[{'codigo': 297, 'id': 40852, 'nome': 'Placa de Apn\x82ia', 'score': 0.9333}, {'codigo': 303, 'id': 40858, 'nome': 'Placa de Mills', 'score': 0.6897}, {'codigo': 301, 'id': 40856, 'nome': 'Placa de Hawley', 'score': 0.6667}]",,,,,,,,,,,sem_candidato_semantico_confiavel,,Placa de Apnéia,,,297,,,,,,easy
,,,,[],[],,"[{'codigo': 298, 'id': 40853, 'nome': 'Placa de ativa\x87Æo mandibular', 'score': 0.9286}, {'codigo': 288, 'id': 40843, 'nome': 'Placa ativa com molas', 'score': 0.6531}, {'codigo': 306, 'id': 40861, 'nome': 'Placa dupla de avan\x87o - Piamant', 'score': 0.5965}]",,,,,,,,,,,sem_candidato_semantico_confiavel,,Placa de ativação mandibular,,,298,,,,,,easy
,,,,[],[],,"[{'codigo': 300, 'id': 40855, 'nome': 'Placa de expansÆo para mordida cruzada', 'score': 0.9737}, {'codigo': 8290, 'id': 40754, 'nome': 'Placa de mordida miorrelaxante', 'score': 0.5882}, {'codigo': 294, 'id': 40849, 'nome': 'Placa com plano de mordida inclinado', 'score': 0.5405}]",,,,,,,,,,,sem_candidato_semantico_confiavel,,Placa de expansão para mordida cruzada,,,300,,,,,,easy
,,,,[],[],,"[{'codigo': 304, 'id': 40859, 'nome': 'Placa de ocupa\x87Æo lingual', 'score': 0.92}, {'codigo': 285, 'id': 40840, 'nome': 'Palatina ou arco lingual', 'score': 0.6531}, {'codigo': 303, 'id': 40858, 'nome': 'Placa de Mills', 'score': 0.5641}]",,,,,,,,,,,sem_candidato_semantico_confiavel,,Placa de ocupação lingual,,,304,,,,,,easy
,,,,[],[],,"[{'codigo': 306, 'id': 40861, 'nome': 'Placa dupla de avan\x87o - Piamant', 'score': 0.9655}, {'codigo': 298, 'id': 40853, 'nome': 'Placa de ativa\x87Æo mandibular', 'score': 0.5965}, {'codigo': 297, 'id': 40852, 'nome': 'Placa de Apn\x82ia', 'score': 0.5909}]",,,,,,,,,,,sem_candidato_semantico_confiavel,,Placa dupla de avanço - Piamant,,,306,,,,,,easy
,,,,[],[],,"[{'codigo': 307, 'id': 40862, 'nome': 'Placa interceptora de h bito', 'score': 0.9643}, {'codigo': 309, 'id': 40864, 'nome': 'Placa mantenedora de espa\x87o.', 'score': 0.6545}, {'codigo': 310, 'id': 40865, 'nome': 'Placa recuperadora de espa\x87o', 'score': 0.5714}]",,,,,,,,,,,sem_candidato_semantico_confiavel,,Placa interceptora de hábito,,,307,,,,,,easy
