linha_csv,codigo_csv,nome_csv,especialidade_csv,preco_csv,nroproctab_sql,codconv_sql,descricao_sql,especialidade_sql,preco_sql,codigo_brana,nome_brana,especialidade_brana,preco_brana,codigo_significado,classe_csv_sql,classe_csv_brana,nivel_confian?a_anterior,nivel_confian?a_final,justificativa
187,4230,Tratamento de Canal - (Molares com mais de 3 condutos),Endodontia,"1.200,00",91,4230,Tratamento de Canal - (Molares com mais de 3 condutos),3,1200.0,4230,Tratamento de Canal - (Molares com mais de 3 condutos),,0.0,CODCONV,C,A,M?DIA,MANTIDO_MEDIA,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
188,4240,Tratamento de Canal - (Molares),Endodontia,"1.000,00",92,4240,Tratamento de Canal - (Molares),3,1000.0,4240,Tratamento de Canal - (Molares),,0.0,CODCONV,C,A,M?DIA,MANTIDO_MEDIA,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
189,4250,Tratamento de Canal - (Pré-molares),Endodontia,"700,00",93,4250,Tratamento de Canal - (Pré-molares),3,700.0,,,,,CODCONV,C,D,BLOQUEADA,CONTINUA_BLOQUEADO,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
190,4260,Tratamento de dentes c/ rizogenese incompleta - (Por sessão),Endodontia,"200,00",94,4260,Tratamento de dentes c/ rizogenese incompleta - (Por sessão),3,200.0,,,,,CODCONV,C,D,BLOQUEADA,CONTINUA_BLOQUEADO,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
191,4270,Tratamento de Trepanações / Perfurações,Endodontia,"1.000,00",95,4270,Tratamento de Trepanações / Perfurações,3,1000.0,,,,,CODCONV,C,D,BLOQUEADA,CONTINUA_BLOQUEADO,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
192,5000,Adequação de meio bucal,Dentística,"250,00",39,5000,Adequação de meio bucal,1,250.0,,,,,CODCONV,C,D,BLOQUEADA,CONTINUA_BLOQUEADO,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
193,5010,Ajuste oclusal - (por sessão),Dentística,"100,00",40,5010,Ajuste oclusal - (por sessão),1,100.0,,,,,CODCONV,C,D,BLOQUEADA,CONTINUA_BLOQUEADO,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
194,5020,Capeamento pulpar,Dentística,"150,00",41,5020,Capeamento pulpar,1,150.0,5020,Capeamento pulpar,02,0.0,CODCONV,C,A,M?DIA,MANTIDO_MEDIA,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
195,5030,Clareamento - (Caseiro),Estética,"400,00",42,5030,Clareamento - (Caseiro),12,400.0,5030,Clareamento - (Caseiro),,0.0,CODCONV,C,A,M?DIA,MANTIDO_MEDIA,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
196,5040,Clareamento - (Laser),Estética,"750,00",43,5040,Clareamento - (Laser),12,750.0,5040,Clareamento - (Laser),01,0.0,CODCONV,C,A,M?DIA,MANTIDO_MEDIA,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
197,5050,Clareamento interno - (dentes desvitalizados),Estética,"1.000,00",44,5050,Clareamento interno - (dentes desvitalizados),12,1000.0,5050,Clareamento interno - (dentes desvitalizados),01,0.0,CODCONV,C,A,M?DIA,MANTIDO_MEDIA,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
198,5060,Dessensibilização dentária - (por elemento),Dentística,"200,00",45,5060,Dessensibilização dentária - (por elemento),1,200.0,,,,,CODCONV,C,D,BLOQUEADA,CONTINUA_BLOQUEADO,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
199,5070,Faceta em resina direta - (Dentes anteriores),Dentística,"750,00",46,5070,Faceta em resina direta - (Dentes anteriores),1,750.0,5070,Faceta em resina direta - (Dentes anteriores),01,0.0,CODCONV,C,A,M?DIA,MANTIDO_MEDIA,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
200,5080,Imobilização dentária com resina fotopolimerizável,Dentística,"450,00",47,5080,Imobilização dentária com resina fotopolimerizável,1,450.0,,,,,CODCONV,C,D,BLOQUEADA,CONTINUA_BLOQUEADO,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
201,5090,Imobilização dentária (esplintagem),Dentística,"450,00",48,5090,Imobilização dentária (esplintagem),1,450.0,,,,,CODCONV,C,D,BLOQUEADA,CONTINUA_BLOQUEADO,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
202,5100,Núcleo de preenchimento em ionômetro de vidro,Dentística,"200,00",50,5100,Núcleo de preenchimento em ionômetro de vidro,1,200.0,,,,,CODCONV,C,D,BLOQUEADA,CONTINUA_BLOQUEADO,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
203,5110,Núcleo de preenchimento em resina,Dentística,"250,00",51,5110,Núcleo de preenchimento em resina,1,250.0,,,,,CODCONV,C,D,BLOQUEADA,CONTINUA_BLOQUEADO,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
204,5120,Núcleo fibra de vidro,Dentística,"450,00",52,5120,Núcleo fibra de vidro,1,450.0,,,,,CODCONV,C,D,BLOQUEADA,CONTINUA_BLOQUEADO,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
205,5121,Núcleo de preenchimento,Dentística,"200,00",49,5121,Núcleo de preenchimento,1,200.0,,,,,CODCONV,C,D,BLOQUEADA,CONTINUA_BLOQUEADO,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
206,5130,Núcleo metálico pré-fabricado,Dentística,"250,00",53,5130,Núcleo metálico pré-fabricado,1,250.0,,,,,CODCONV,C,D,BLOQUEADA,CONTINUA_BLOQUEADO,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
207,5140,Núcleo rosqueavel - (Roach),Dentística,"450,00",54,5140,Núcleo rosqueavel - (Roach),1,450.0,,,,,CODCONV,C,D,BLOQUEADA,CONTINUA_BLOQUEADO,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
208,5150,Polimento e Acabamento,Dentística,"150,00",55,5150,Polimento e Acabamento,1,150.0,5150,Polimento e Acabamento,04,0.0,CODCONV,C,A,M?DIA,MANTIDO_MEDIA,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
209,5160,Reconstrução em Resina Direta - (+ de 3 Faces),Dentística,"300,00",56,5160,Reconstrução em Resina Direta - (+ de 3 Faces),1,300.0,,,,,CODCONV,C,D,BLOQUEADA,CONTINUA_BLOQUEADO,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
210,5170,Restauração de Amálgama - 1 face,Dentística,"300,00",57,5170,Restauração de Amálgama - 1 face,1,300.0,,,,,CODCONV,C,D,BLOQUEADA,CONTINUA_BLOQUEADO,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
211,5180,Restauração de Amálgama - 2 faces,Dentística,"300,00",58,5180,Restauração de Amálgama - 2 faces,1,300.0,,,,,CODCONV,C,D,BLOQUEADA,CONTINUA_BLOQUEADO,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
212,5190,Restauração de Amálgama - 3 faces,Dentística,"300,00",59,5190,Restauração de Amálgama - 3 faces,1,300.0,,,,,CODCONV,C,D,BLOQUEADA,CONTINUA_BLOQUEADO,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
213,5200,Restauração de ionômero de vidro - classe V,Dentística,"200,00",60,5200,"

Restauração de ionômero de vidro - classe V",1,200.0,,,,,CODCONV,C,D,BLOQUEADA,CONTINUA_BLOQUEADO,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
214,5210,Restauração em Resina Direta - (1 Face),Dentística,"350,00",61,5210,Restauração em Resina Direta - (1 Face),1,350.0,,,,,CODCONV,C,D,BLOQUEADA,CONTINUA_BLOQUEADO,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
215,5220,Restauração em Resina Direta - (2 Faces),Dentística,"300,00",62,5220,Restauração em Resina Direta - (2 Faces),1,300.0,,,,,CODCONV,C,D,BLOQUEADA,CONTINUA_BLOQUEADO,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
216,5230,Restauração em Resina Direta - (3 Faces),Dentística,"300,00",63,5230,Restauração em Resina Direta - (3 Faces),1,300.0,,,,,CODCONV,C,D,BLOQUEADA,CONTINUA_BLOQUEADO,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
217,5240,Restauração em Resina Direta - (Classe IV),Dentística,"200,00",64,5240,Restauração em Resina Direta - (Classe IV),1,200.0,,,,,CODCONV,C,D,BLOQUEADA,CONTINUA_BLOQUEADO,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
218,5250,Restauração em Resina Direta - (Classe V),Dentística,"350,00",65,5250,Restauração em Resina Direta - (Classe V),1,350.0,,,,,CODCONV,C,D,BLOQUEADA,CONTINUA_BLOQUEADO,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
219,5260,Restauração temporária (IRM ou similar),Dentística,"150,00",66,5260,Restauração temporária (IRM ou similar),1,150.0,,,,,CODCONV,C,D,BLOQUEADA,CONTINUA_BLOQUEADO,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
220,5270,Tratamento Expectante com H. Cálcio,Dentística,"200,00",67,5270,Tratamento Expectante com H. Cálcio,1,200.0,,,,,CODCONV,C,D,BLOQUEADA,CONTINUA_BLOQUEADO,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
221,6000,Alveoloplastia ou alveolotomia - (até 3 elementos),Cirurgia,"0,00",1,6000,Alveoloplastia ou alveolotomia - (até 3 elementos),6,0.0,,,,,CODCONV,C,D,BLOQUEADA,CONTINUA_BLOQUEADO,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
222,6010,Alveoloplastica ou alveolotomia - (por sextante),Cirurgia,"0,00",2,6010,Alveoloplastica ou alveolotomia - (por sextante),6,0.0,6010,Alveoloplastica ou alveolotomia - (por sextante),06,0.0,CODCONV,C,A,M?DIA,MANTIDO_MEDIA,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
223,6020,Biópsia,Cirurgia,"600,00",3,6020,Biópsia,6,600.0,,,,,CODCONV,C,D,BLOQUEADA,CONTINUA_BLOQUEADO,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
224,6030,Cirurgia de Hipertrofia de Lábio,Cirurgia,"0,00",4,6030,Cirurgia de Hipertrofia de Lábio,6,0.0,,,,,CODCONV,C,D,BLOQUEADA,CONTINUA_BLOQUEADO,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
225,6040,Cirurgia para Cisto de Desenvolvimento,Cirurgia,"550,00",5,6040,Cirurgia para Cisto de Desenvolvimento,6,550.0,6040,Cirurgia para Cisto de Desenvolvimento,06,0.0,CODCONV,C,A,M?DIA,MANTIDO_MEDIA,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
226,6050,Cirurgia para Microstomia,Cirurgia,"0,00",6,6050,Cirurgia para Microstomia,6,0.0,6050,Cirurgia para Microstomia,06,0.0,CODCONV,C,A,M?DIA,MANTIDO_MEDIA,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
227,6060,Cirurgia para Osteoma e Odontoma,Cirurgia,"572,00",7,6060,Cirurgia para Osteoma e Odontoma,6,572.0,6060,Cirurgia para Osteoma e Odontoma,06,0.0,CODCONV,C,A,M?DIA,MANTIDO_MEDIA,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
228,6070,Cirurgia para torus palatino unilateral,Cirurgia,"374,00",8,6070,Cirurgia para torus palatino unilateral,6,374.0,6070,Cirurgia para torus palatino unilateral,06,0.0,CODCONV,C,A,M?DIA,MANTIDO_MEDIA,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
229,6080,Ciurgia para torus mandibular bilateral,Cirurgia,"693,00",9,6080,Ciurgia para torus mandibular bilateral,6,693.0,6080,Ciurgia para torus mandibular bilateral,06,0.0,CODCONV,C,A,M?DIA,MANTIDO_MEDIA,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
230,6090,Ciurgia para tórus mandibular unilateral,Cirurgia,"440,00",10,6090,Ciurgia para tórus mandibular unilateral,6,440.0,,,,,CODCONV,C,D,BLOQUEADA,CONTINUA_BLOQUEADO,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
231,6100,Cirurgia para torus palatino bilateral,Cirurgia,"693,00",11,6100,Cirurgia para torus palatino bilateral,6,693.0,6100,Cirurgia para torus palatino bilateral,06,0.0,CODCONV,C,A,M?DIA,MANTIDO_MEDIA,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
232,6110,Correção de bridas musculares,Cirurgia,"385,00",12,6110,Correção de bridas musculares,6,385.0,,,,,CODCONV,C,D,BLOQUEADA,CONTINUA_BLOQUEADO,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
233,6120,Drenagem de abcesso por via intra ou extra-oral,Cirurgia,"500,00",13,6120,Drenagem de abcesso por via intra ou extra-oral,6,500.0,6120,Drenagem de abcesso por via intra ou extra-oral,06,0.0,CODCONV,C,A,M?DIA,MANTIDO_MEDIA,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
234,6130,Cirurgia exploratória,Cirurgia,"500,00",14,6130,Cirurgia exploratória,6,500.0,,,,,CODCONV,C,D,BLOQUEADA,CONTINUA_BLOQUEADO,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
235,6140,Excisão de glândula parótida,Cirurgia,"605,00",15,6140,Excisão de glândula parótida,6,605.0,,,,,CODCONV,C,D,BLOQUEADA,CONTINUA_BLOQUEADO,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
236,6150,Excisão de glândula sublingual,Cirurgia,"605,00",16,6150,Excisão de glândula sublingual,6,605.0,,,,,CODCONV,C,D,BLOQUEADA,CONTINUA_BLOQUEADO,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
237,6160,Excisão de glândula submandibular,Cirurgia,"605,00",17,6160,Excisão de glândula submandibular,6,605.0,,,,,CODCONV,C,D,BLOQUEADA,CONTINUA_BLOQUEADO,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
238,6170,Excisão de Mucocele,Cirurgia,"800,00",18,6170,Excisão de Mucocele,6,800.0,,,,,CODCONV,C,D,BLOQUEADA,CONTINUA_BLOQUEADO,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
239,6180,Excisão de rânula,Cirurgia,"440,00",19,6180,Excisão de rânula,6,440.0,,,,,CODCONV,C,D,BLOQUEADA,CONTINUA_BLOQUEADO,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
240,6190,Excisão de tumores odontogênicos até 3 cm,Cirurgia,"748,00",20,6190,Excisão de tumores odontogênicos até 3 cm,6,748.0,,,,,CODCONV,C,D,BLOQUEADA,CONTINUA_BLOQUEADO,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
241,6200,Exodontia de decíduos,Cirurgia,"350,00",21,6200,Exodontia de decíduos,6,350.0,,,,,CODCONV,C,D,BLOQUEADA,CONTINUA_BLOQUEADO,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
242,6210,Exodontia de incluso,Cirurgia,"800,00",22,6210,Exodontia de incluso,6,800.0,6210,Exodontia de incluso,,0.0,CODCONV,C,A,M?DIA,MANTIDO_MEDIA,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
243,6220,Exodontia de incluso impactado,Cirurgia,"800,00",23,6220,Exodontia de incluso impactado,6,800.0,6220,Exodontia de incluso impactado,,0.0,CODCONV,C,A,M?DIA,MANTIDO_MEDIA,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
244,6230,Exodontia de raiz residual,Cirurgia,"350,00",24,6230,Exodontia de raiz residual,6,350.0,6230,Exodontia de raiz residual,06,0.0,CODCONV,C,A,M?DIA,MANTIDO_MEDIA,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
245,6240,Exodontia de raiz residual com retalho,Cirurgia,"350,00",25,6240,Exodontia de raiz residual com retalho,6,350.0,6240,Exodontia de raiz residual com retalho,,0.0,CODCONV,C,A,M?DIA,MANTIDO_MEDIA,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
246,6250,Exodontia de semi-incluso,Cirurgia,"450,00",26,6250,Exodontia de semi-incluso,6,450.0,6250,Exodontia de semi-incluso,,0.0,CODCONV,C,A,M?DIA,MANTIDO_MEDIA,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
247,6260,Exodontia + Enxerto + membrana,Cirurgia,"1.100,00",27,6260,Exodontia + Enxerto + membrana,6,1100.0,6260,Exodontia + Enxerto + membrana,06,0.0,CODCONV,C,A,M?DIA,MANTIDO_MEDIA,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
248,6270,Exodontia simples - (Anteriores),Cirurgia,"350,00",28,6270,Exodontia simples - (Anteriores),6,350.0,6270,Exodontia simples - (Anteriores),06,0.0,CODCONV,C,A,M?DIA,MANTIDO_MEDIA,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
249,6280,Exodontia simples - (Posteriores),Cirurgia,"350,00",29,6280,Exodontia simples - (Posteriores),6,350.0,6280,Exodontia simples - (Posteriores),06,0.0,CODCONV,C,A,M?DIA,MANTIDO_MEDIA,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
250,6290,Fraturas alvédio-dentárias - redução cruenta,Cirurgia,"0,00",30,6290,Fraturas alvédio-dentárias - redução cruenta,6,0.0,,,,,CODCONV,C,D,BLOQUEADA,CONTINUA_BLOQUEADO,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
251,6300,Marzupialização de cisto,Cirurgia,"440,00",31,6300,Marzupialização de cisto,6,440.0,,,,,CODCONV,C,D,BLOQUEADA,CONTINUA_BLOQUEADO,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
252,6310,Reconstrução parcial do lábio traumatizado,Cirurgia,"500,00",32,6310,Reconstrução parcial do lábio traumatizado,6,500.0,,,,,CODCONV,C,D,BLOQUEADA,CONTINUA_BLOQUEADO,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
253,6320,Reconstrução total do lábio traumatizado,Cirurgia,"770,00",33,6320,Reconstrução total do lábio traumatizado,6,770.0,,,,,CODCONV,C,D,BLOQUEADA,CONTINUA_BLOQUEADO,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
254,6330,Suturas múltiplas da face ou lábio,Cirurgia,"605,00",34,6330,Suturas múltiplas da face ou lábio,6,605.0,,,,,CODCONV,C,D,BLOQUEADA,CONTINUA_BLOQUEADO,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
255,6340,Suturas simples da face ou lábio,Cirurgia,"315,00",35,6340,Suturas simples da face ou lábio,6,315.0,,,,,CODCONV,C,D,BLOQUEADA,CONTINUA_BLOQUEADO,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
256,6350,Tratamento de alveolite,Cirurgia,"250,00",36,6350,Tratamento de alveolite,6,250.0,6350,Tratamento de alveolite,06,0.0,CODCONV,C,A,M?DIA,MANTIDO_MEDIA,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
257,6360,Tratamento de hemorragia,Cirurgia,"315,00",37,6360,Tratamento de hemorragia,6,315.0,6360,Tratamento de hemorragia,06,0.0,CODCONV,C,A,M?DIA,MANTIDO_MEDIA,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
258,6370,Tratamento cirúrgico do lábio leporino,Cirurgia,"0,00",38,6370,Tratamento cirúrgico do lábio leporino,6,0.0,,,,,CODCONV,C,D,BLOQUEADA,CONTINUA_BLOQUEADO,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
259,7000,Implante - (técnica de Sammers),Implantodontia,"1.540,00",112,7000,Implante - (técnica de Sammers),13,1540.0,,,,,CODCONV,C,D,BLOQUEADA,CONTINUA_BLOQUEADO,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
260,7010,Implante (RTG),Implantodontia,"1.980,00",113,7010,Implante (RTG),13,1980.0,7010,Implante (RTG),13,0.0,CODCONV,C,A,M?DIA,MANTIDO_MEDIA,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
261,7020,Implante ósseo integrável - Standard,Implantodontia,"1.210,00",116,7020,Implante ósseo integrável - Standard,13,1210.0,,,,,CODCONV,C,D,BLOQUEADA,CONTINUA_BLOQUEADO,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
262,7021,Implante ósseo integrável - H. Interno,Implantodontia,"1.540,00",115,7021,Implante ósseo integrável - H. Interno,13,1540.0,,,,,CODCONV,C,D,BLOQUEADA,CONTINUA_BLOQUEADO,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
263,7022,Implante ósseo integrável - Cone Morse,Implantodontia,"1.760,00",114,7022,Implante ósseo integrável - Cone Morse,13,1760.0,,,,,CODCONV,C,D,BLOQUEADA,CONTINUA_BLOQUEADO,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
264,7023,Implante Cone Morse + Enxerto,Implantodontia,"2.000,00",332,7023,Implante Cone Morse + Enxerto,13,2000.0,7023,Implante Cone Morse + Enxerto,,0.0,CODCONV,C,A,M?DIA,MANTIDO_MEDIA,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
265,7030,Remoção de implante,Implantodontia,"500,00",117,7030,Remoção de implante,13,500.0,,,,,CODCONV,C,D,BLOQUEADA,CONTINUA_BLOQUEADO,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
266,7040,Enxerto Osseo Particulado + Membrana colageno.,Implantodontia,"1.500,00",111,7040,Enxerto Osseo Particulado + Membrana colageno.,13,1500.0,7040,Enxerto Osseo Particulado + Membrana colageno.,04,0.0,CODCONV,C,A,M?DIA,MANTIDO_MEDIA,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
267,7050,Levanto de seio maxilar,Implantodontia,"3.500,00",321,7050,Levanto de seio maxilar,13,3500.0,7050,Levanto de seio maxilar,01,0.0,CODCONV,C,A,M?DIA,MANTIDO_MEDIA,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
268,7060,Implante Zigomático,Implantodontia,"3.000,00",326,7060,Implante Zigomático,13,3000.0,,,,,CODCONV,C,D,BLOQUEADA,CONTINUA_BLOQUEADO,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
269,7070,Regeneração óssea guiada - ROG,Implantodontia,"5.000,00",337,7070,Regeneração óssea guiada - ROG,13,5000.0,,,,,CODCONV,C,D,BLOQUEADA,CONTINUA_BLOQUEADO,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
270,8000,Attachment,Prótese,"1.200,00",166,8000,Attachment,2,1200.0,8000,Attachment,02,0.0,CODCONV,C,A,M?DIA,MANTIDO_MEDIA,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
271,8010,Casquete de moldagem,Prótese,"50,00",167,8010,Casquete de moldagem,2,50.0,8010,Casquete de moldagem,02,0.0,CODCONV,C,A,M?DIA,MANTIDO_MEDIA,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
272,8020,Conserto de Prótese Total e Parcial,Prótese,"330,00",168,8020,Conserto de Prótese Total e Parcial,2,330.0,,,,,CODCONV,C,D,BLOQUEADA,CONTINUA_BLOQUEADO,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
273,8030,Coroa em Resina Prensada,Prótese,"250,00",169,8030,Coroa em Resina Prensada,2,250.0,8030,Coroa em Resina Prensada,02,0.0,CODCONV,C,A,M?DIA,MANTIDO_MEDIA,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
274,8040,Coroa em Resina Sinfony,Prótese,"650,00",170,8040,Coroa em Resina Sinfony,2,650.0,8040,Coroa em Resina Sinfony,01,0.0,CODCONV,C,A,M?DIA,MANTIDO_MEDIA,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
275,8050,Coroa em Resina sob implante,Prótese,"935,00",171,8050,Coroa em Resina sob implante,2,935.0,8050,Coroa em Resina sob implante,01,0.0,CODCONV,C,A,M?DIA,MANTIDO_MEDIA,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
276,8060,Coroa Metal-free - (Cerampress),Prótese,"1.265,00",172,8060,Coroa Metal-free - (Cerampress),2,1265.0,8060,Coroa Metal-free - (Cerampress),02,0.0,CODCONV,C,A,M?DIA,MANTIDO_MEDIA,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
277,8070,Coroa Metal-free - (Inceram),Prótese,"1.265,00",173,8070,Coroa Metal-free - (Inceram),2,1265.0,8070,Coroa Metal-free - (Inceram),02,0.0,CODCONV,C,A,M?DIA,MANTIDO_MEDIA,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
278,8080,Coroa Metal-free - (Procera),Prótese,"1.375,00",174,8080,Coroa Metal-free - (Procera),2,1375.0,8080,Coroa Metal-free - (Procera),02,0.0,CODCONV,C,A,M?DIA,MANTIDO_MEDIA,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
279,8090,Coroa Metal-free - (Zirconia; Sistema CAD/CAM),Prótese,"1.900,00",175,8090,Coroa Metal-free - (Zirconia; Sistema CAD/CAM),2,1900.0,8090,Coroa Metal-free - (Zirconia; Sistema CAD/CAM),02,0.0,CODCONV,C,A,M?DIA,MANTIDO_MEDIA,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
280,8100,Coroa Metal-free sob implante - (Cerampress),Prótese,"1.870,00",176,8100,Coroa Metal-free sob implante - (Cerampress),2,1870.0,8100,Coroa Metal-free sob implante - (Cerampress),02,0.0,CODCONV,C,A,M?DIA,MANTIDO_MEDIA,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
281,8110,Coroa Metal-free sob implante - (Inceram),Prótese,"1.760,00",177,8110,Coroa Metal-free sob implante - (Inceram),2,1760.0,8110,Coroa Metal-free sob implante - (Inceram),02,0.0,CODCONV,C,A,M?DIA,MANTIDO_MEDIA,codigo_csv vazio para 97 linhas; quando preenchido coincide com CODCONV do SQL operacional
